时间,1-1路电阻,1-2路电阻,1-3路电阻,1-4路电阻,1-5路电阻,1-6路电阻,1-7路电阻,1-8路电阻,
2025-07-07 21:41:20 074,4441.444,168.905,291.345,5799.750,-,-,-,-,
2025-07-07 21:41:20 153,5455.949,168.905,291.345,5799.750,-,-,-,-,
2025-07-07 21:41:20 232,5455.949,158.097,291.345,5799.750,-,-,-,-,
2025-07-07 21:41:20 308,5455.949,158.097,274.538,5799.750,-,-,-,-,
2025-07-07 21:41:20 389,5455.949,158.097,274.538,5799.750,-,-,-,-,
2025-07-07 21:41:20 467,5455.949,158.097,274.538,5386.290,-,-,-,-,
2025-07-07 21:41:20 546,5455.949,158.097,274.538,5386.290,-,-,-,-,
2025-07-07 21:41:20 623,5455.949,158.097,274.538,5386.290,-,-,-,-,
2025-07-07 21:41:20 703,5455.949,158.097,274.538,5386.290,-,-,-,-,
2025-07-07 21:41:20 781,5455.949,158.097,274.538,5386.290,-,-,-,-,
2025-07-07 21:41:20 860,5455.949,158.097,274.538,5386.290,-,-,-,-,
2025-07-07 21:41:20 941,5455.949,158.097,274.538,5386.290,-,-,-,-,
2025-07-07 21:41:21 035,5455.949,158.097,274.538,5386.290,-,-,-,-,
2025-07-07 21:41:21 129,5455.949,158.097,274.538,5386.290,-,-,-,-,
2025-07-07 21:41:21 218,5455.949,158.097,274.538,5386.290,-,-,-,-,
2025-07-07 21:41:21 297,5455.949,158.097,274.538,5386.290,-,-,-,-,
2025-07-07 21:41:21 376,5578.706,158.097,274.538,5386.290,-,-,-,-,
2025-07-07 21:41:21 455,5578.706,148.054,274.538,5386.290,-,-,-,-,
2025-07-07 21:41:21 534,5578.706,148.054,274.538,5386.290,-,-,-,-,
2025-07-07 21:41:21 611,5578.706,148.054,277.166,5386.290,-,-,-,-,
2025-07-07 21:41:21 692,5578.706,148.054,277.166,5544.142,-,-,-,-,
2025-07-07 21:41:21 784,5578.706,148.054,277.166,5544.142,-,-,-,-,
2025-07-07 21:41:21 864,5578.706,148.054,277.166,5544.142,-,-,-,-,
2025-07-07 21:41:21 941,5578.706,148.054,277.166,5544.142,-,-,-,-,
2025-07-07 21:41:22 019,5578.706,148.054,277.166,5544.142,-,-,-,-,
2025-07-07 21:41:22 097,5578.706,148.054,277.166,5544.142,-,-,-,-,
2025-07-07 21:41:22 176,5578.706,148.054,277.166,5544.142,-,-,-,-,
2025-07-07 21:41:22 255,5578.706,148.054,277.166,5544.142,-,-,-,-,
2025-07-07 21:41:22 347,5578.706,148.054,277.166,5544.142,-,-,-,-,
2025-07-07 21:41:22 425,5578.706,148.054,277.166,5544.142,-,-,-,-,
2025-07-07 21:41:22 504,5578.706,148.054,277.166,5544.142,-,-,-,-,
2025-07-07 21:41:22 598,5578.706,148.054,277.166,5544.142,-,-,-,-,
2025-07-07 21:41:22 687,6259.463,148.054,277.166,5544.142,-,-,-,-,
2025-07-07 21:41:22 766,6259.463,148.660,277.166,5544.142,-,-,-,-,
2025-07-07 21:41:22 844,6259.463,148.660,293.576,5544.142,-,-,-,-,
2025-07-07 21:41:22 923,6259.463,148.660,293.576,5544.142,-,-,-,-,
2025-07-07 21:41:23 000,6259.463,148.660,293.576,5544.142,-,-,-,-,
2025-07-07 21:41:23 079,6259.463,148.660,293.576,12068.523,-,-,-,-,
2025-07-07 21:41:23 157,6259.463,148.660,293.576,12068.523,-,-,-,-,
2025-07-07 21:41:23 235,6259.463,148.660,293.576,12068.523,-,-,-,-,
2025-07-07 21:41:23 313,6259.463,148.660,293.576,12068.523,-,-,-,-,
2025-07-07 21:41:23 391,6259.463,148.660,293.576,12068.523,-,-,-,-,
2025-07-07 21:41:23 468,6259.463,148.660,293.576,12068.523,-,-,-,-,
2025-07-07 21:41:23 549,6259.463,148.660,293.576,12068.523,-,-,-,-,
2025-07-07 21:41:23 643,6259.463,148.660,293.576,12068.523,-,-,-,-,
2025-07-07 21:41:23 737,6259.463,148.660,293.576,12068.523,-,-,-,-,
2025-07-07 21:41:23 815,6259.463,148.660,293.576,12068.523,-,-,-,-,
2025-07-07 21:41:23 906,6259.463,148.660,293.576,12068.523,-,-,-,-,
2025-07-07 21:41:23 986,6459.483,148.660,293.576,12068.523,-,-,-,-,
2025-07-07 21:41:24 067,6459.483,139.943,293.576,12068.523,-,-,-,-,
2025-07-07 21:41:24 144,6459.483,139.943,293.576,12068.523,-,-,-,-,
2025-07-07 21:41:24 221,6459.483,139.943,295.953,12068.523,-,-,-,-,
2025-07-07 21:41:24 300,6459.483,139.943,295.953,12068.523,-,-,-,-,
2025-07-07 21:41:24 395,6459.483,139.943,295.953,14138.991,-,-,-,-,
2025-07-07 21:41:24 486,6459.483,139.943,295.953,14138.991,-,-,-,-,
2025-07-07 21:41:24 579,6459.483,139.943,295.953,14138.991,-,-,-,-,
2025-07-07 21:41:24 674,6459.483,139.943,295.953,14138.991,-,-,-,-,
2025-07-07 21:41:24 765,6459.483,139.943,295.953,14138.991,-,-,-,-,
2025-07-07 21:41:24 843,6459.483,139.943,295.953,14138.991,-,-,-,-,
2025-07-07 21:41:24 922,6459.483,139.943,295.953,14138.991,-,-,-,-,
2025-07-07 21:41:25 001,6459.483,139.943,295.953,14138.991,-,-,-,-,
2025-07-07 21:41:25 079,6459.483,139.943,295.953,14138.991,-,-,-,-,
2025-07-07 21:41:25 157,6459.483,139.943,295.953,14138.991,-,-,-,-,
2025-07-07 21:41:25 237,6459.483,139.943,295.953,14138.991,-,-,-,-,
2025-07-07 21:41:25 329,4841.582,139.943,295.953,14138.991,-,-,-,-,
2025-07-07 21:41:25 408,4841.582,139.943,295.953,14138.991,-,-,-,-,
2025-07-07 21:41:25 500,4841.582,107.467,295.953,14138.991,-,-,-,-,
2025-07-07 21:41:25 577,4841.582,107.467,240.035,14138.991,-,-,-,-,
2025-07-07 21:41:25 659,4841.582,107.467,240.035,7236.510,-,-,-,-,
2025-07-07 21:41:25 751,4841.582,107.467,240.035,7236.510,-,-,-,-,
2025-07-07 21:41:25 830,4841.582,107.467,240.035,7236.510,-,-,-,-,
2025-07-07 21:41:25 907,4841.582,107.467,240.035,7236.510,-,-,-,-,
2025-07-07 21:41:25 985,4841.582,107.467,240.035,7236.510,-,-,-,-,
2025-07-07 21:41:26 079,4841.582,107.467,240.035,7236.510,-,-,-,-,
2025-07-07 21:41:26 171,4841.582,107.467,240.035,7236.510,-,-,-,-,
2025-07-07 21:41:26 251,4841.582,107.467,240.035,7236.510,-,-,-,-,
2025-07-07 21:41:26 329,4841.582,107.467,240.035,7236.510,-,-,-,-,
2025-07-07 21:41:26 408,4841.582,107.467,240.035,7236.510,-,-,-,-,
2025-07-07 21:41:26 501,4841.582,107.467,240.035,7236.510,-,-,-,-,
2025-07-07 21:41:26 592,4346.008,107.467,240.035,7236.510,-,-,-,-,
2025-07-07 21:41:26 670,4346.008,101.799,240.035,7236.510,-,-,-,-,
2025-07-07 21:41:26 747,4346.008,101.799,226.723,7236.510,-,-,-,-,
2025-07-07 21:41:26 825,4346.008,101.799,226.723,6354.216,-,-,-,-,
2025-07-07 21:41:26 904,4346.008,101.799,226.723,6354.216,-,-,-,-,
2025-07-07 21:41:26 982,4346.008,101.799,226.723,6354.216,-,-,-,-,
2025-07-07 21:41:27 062,4346.008,101.799,226.723,6354.216,-,-,-,-,
2025-07-07 21:41:27 154,4346.008,101.799,226.723,6354.216,-,-,-,-,
2025-07-07 21:41:27 233,4346.008,101.799,226.723,6354.216,-,-,-,-,
2025-07-07 21:41:27 311,4346.008,101.799,226.723,6354.216,-,-,-,-,
2025-07-07 21:41:27 389,4346.008,101.799,226.723,6354.216,-,-,-,-,
2025-07-07 21:41:27 467,4346.008,101.799,226.723,6354.216,-,-,-,-,
2025-07-07 21:41:27 546,4346.008,101.799,226.723,6354.216,-,-,-,-,
2025-07-07 21:41:27 639,4346.008,101.799,226.723,6354.216,-,-,-,-,
2025-07-07 21:41:27 717,4346.008,101.799,226.723,6354.216,-,-,-,-,
2025-07-07 21:41:27 797,4040.419,98.857,226.723,6354.216,-,-,-,-,
2025-07-07 21:41:27 875,4040.419,98.857,226.723,6354.216,-,-,-,-,
2025-07-07 21:41:27 956,4040.419,98.857,219.464,6354.216,-,-,-,-,
2025-07-07 21:41:28 047,4040.419,98.857,219.464,5942.358,-,-,-,-,
2025-07-07 21:41:28 126,4040.419,98.857,219.464,5942.358,-,-,-,-,
2025-07-07 21:41:28 218,4040.419,98.857,219.464,5942.358,-,-,-,-,
2025-07-07 21:41:28 309,4040.419,98.857,219.464,5942.358,-,-,-,-,
2025-07-07 21:41:28 387,4040.419,98.857,219.464,5942.358,-,-,-,-,
2025-07-07 21:41:28 466,4040.419,98.857,219.464,5942.358,-,-,-,-,
2025-07-07 21:41:28 545,4040.419,98.857,219.464,5942.358,-,-,-,-,
2025-07-07 21:41:28 639,4040.419,98.857,219.464,5942.358,-,-,-,-,
2025-07-07 21:41:28 732,4040.419,98.857,219.464,5942.358,-,-,-,-,
2025-07-07 21:41:28 826,4040.419,98.857,219.464,5942.358,-,-,-,-,
2025-07-07 21:41:28 904,4040.419,98.857,219.464,5942.358,-,-,-,-,
2025-07-07 21:41:28 982,3903.958,98.857,219.464,5942.358,-,-,-,-,
2025-07-07 21:41:29 062,3903.958,95.814,219.464,5942.358,-,-,-,-,
2025-07-07 21:41:29 153,3903.958,95.814,214.309,5942.358,-,-,-,-,
2025-07-07 21:41:29 232,3903.958,95.814,214.309,5839.911,-,-,-,-,
2025-07-07 21:41:29 309,3903.958,95.814,214.309,5839.911,-,-,-,-,
2025-07-07 21:41:29 387,3903.958,95.814,214.309,5839.911,-,-,-,-,
2025-07-07 21:41:29 465,3903.958,95.814,214.309,5839.911,-,-,-,-,
2025-07-07 21:41:29 542,3903.958,95.814,214.309,5839.911,-,-,-,-,
2025-07-07 21:41:29 622,3903.958,95.814,214.309,5839.911,-,-,-,-,
2025-07-07 21:41:29 700,3903.958,95.814,214.309,5839.911,-,-,-,-,
2025-07-07 21:41:29 792,3903.958,95.814,214.309,5839.911,-,-,-,-,
2025-07-07 21:41:29 869,3903.958,95.814,214.309,5839.911,-,-,-,-,
2025-07-07 21:41:29 947,3903.958,95.814,214.309,5839.911,-,-,-,-,
2025-07-07 21:41:30 023,3903.958,95.814,214.309,5839.911,-,-,-,-,
2025-07-07 21:41:30 103,3903.958,95.814,214.309,5839.911,-,-,-,-,
2025-07-07 21:41:30 185,3766.219,94.084,214.309,5839.911,-,-,-,-,
2025-07-07 21:41:30 278,3766.219,94.084,210.543,5839.911,-,-,-,-,
2025-07-07 21:41:30 372,3766.219,94.084,210.543,5839.911,-,-,-,-,
2025-07-07 21:41:30 464,3766.219,94.084,210.543,5539.917,-,-,-,-,
2025-07-07 21:41:30 556,3766.219,94.084,210.543,5539.917,-,-,-,-,
2025-07-07 21:41:30 636,3766.219,94.084,210.543,5539.917,-,-,-,-,
2025-07-07 21:41:30 728,3766.219,94.084,210.543,5539.917,-,-,-,-,
2025-07-07 21:41:30 810,3766.219,94.084,210.543,5539.917,-,-,-,-,
2025-07-07 21:41:30 901,3766.219,94.084,210.543,5539.917,-,-,-,-,
2025-07-07 21:41:30 993,3766.219,94.084,210.543,5539.917,-,-,-,-,
2025-07-07 21:41:31 070,3766.219,94.084,210.543,5539.917,-,-,-,-,
2025-07-07 21:41:31 150,3766.219,94.084,210.543,5539.917,-,-,-,-,
2025-07-07 21:41:31 230,3766.219,94.084,210.543,5539.917,-,-,-,-,
2025-07-07 21:41:31 322,3766.219,94.084,210.543,5539.917,-,-,-,-,
2025-07-07 21:41:31 414,3642.646,92.777,210.543,5539.917,-,-,-,-,
2025-07-07 21:41:31 493,3642.646,92.777,207.292,5539.917,-,-,-,-,
2025-07-07 21:41:31 586,3642.646,92.777,207.292,5281.013,-,-,-,-,
2025-07-07 21:41:31 663,3642.646,92.777,207.292,5281.013,-,-,-,-,
2025-07-07 21:41:31 742,3642.646,92.777,207.292,5281.013,-,-,-,-,
2025-07-07 21:41:31 822,3642.646,92.777,207.292,5281.013,-,-,-,-,
2025-07-07 21:41:31 915,3642.646,92.777,207.292,5281.013,-,-,-,-,
2025-07-07 21:41:32 008,3642.646,92.777,207.292,5281.013,-,-,-,-,
2025-07-07 21:41:32 087,3642.646,92.777,207.292,5281.013,-,-,-,-,
2025-07-07 21:41:32 164,3642.646,92.777,207.292,5281.013,-,-,-,-,
2025-07-07 21:41:32 243,3642.646,92.777,207.292,5281.013,-,-,-,-,
2025-07-07 21:41:32 321,3642.646,92.777,207.292,5281.013,-,-,-,-,
2025-07-07 21:41:32 399,3642.646,92.777,207.292,5281.013,-,-,-,-,
2025-07-07 21:41:32 477,3642.646,92.777,207.292,5281.013,-,-,-,-,
2025-07-07 21:41:32 555,3564.066,92.777,207.292,5281.013,-,-,-,-,
2025-07-07 21:41:32 633,3564.066,91.422,207.292,5281.013,-,-,-,-,
2025-07-07 21:41:32 710,3564.066,91.422,204.723,5281.013,-,-,-,-,
2025-07-07 21:41:32 788,3564.066,91.422,204.723,5142.975,-,-,-,-,
2025-07-07 21:41:32 868,3564.066,91.422,204.723,5142.975,-,-,-,-,
2025-07-07 21:41:32 961,3564.066,91.422,204.723,5142.975,-,-,-,-,
2025-07-07 21:41:33 054,3564.066,91.422,204.723,5142.975,-,-,-,-,
2025-07-07 21:41:33 145,3564.066,91.422,204.723,5142.975,-,-,-,-,
2025-07-07 21:41:33 223,3564.066,91.422,204.723,5142.975,-,-,-,-,
2025-07-07 21:41:33 300,3564.066,91.422,204.723,5142.975,-,-,-,-,
2025-07-07 21:41:33 378,3564.066,91.422,204.723,5142.975,-,-,-,-,
2025-07-07 21:41:33 457,3564.066,91.422,204.723,5142.975,-,-,-,-,
2025-07-07 21:41:33 550,3564.066,91.422,204.723,5142.975,-,-,-,-,
2025-07-07 21:41:33 627,3564.066,91.422,204.723,5142.975,-,-,-,-,
2025-07-07 21:41:33 706,3564.066,91.422,204.723,5142.975,-,-,-,-,
2025-07-07 21:41:33 784,3467.231,90.355,204.723,5142.975,-,-,-,-,
2025-07-07 21:41:33 878,3467.231,90.355,202.660,5142.975,-,-,-,-,
2025-07-07 21:41:33 970,3467.231,90.355,202.660,4712.668,-,-,-,-,
2025-07-07 21:41:34 049,3467.231,90.355,202.660,4712.668,-,-,-,-,
2025-07-07 21:41:34 127,3467.231,90.355,202.660,4712.668,-,-,-,-,
2025-07-07 21:41:34 206,3467.231,90.355,202.660,4712.668,-,-,-,-,
2025-07-07 21:41:34 287,3467.231,90.355,202.660,4712.668,-,-,-,-,
2025-07-07 21:41:34 364,3467.231,90.355,202.660,4712.668,-,-,-,-,
2025-07-07 21:41:34 444,3467.231,90.355,202.660,4712.668,-,-,-,-,
2025-07-07 21:41:34 524,3467.231,90.355,202.660,4712.668,-,-,-,-,
2025-07-07 21:41:34 601,3467.231,90.355,202.660,4712.668,-,-,-,-,
2025-07-07 21:41:34 679,3467.231,90.355,202.660,4712.668,-,-,-,-,
2025-07-07 21:41:34 759,3467.231,90.355,202.660,4712.668,-,-,-,-,
2025-07-07 21:41:34 837,3467.231,90.355,202.660,4712.668,-,-,-,-,
2025-07-07 21:41:34 916,5020.884,90.355,202.660,4712.668,-,-,-,-,
2025-07-07 21:41:34 994,5020.884,90.355,202.660,4712.668,-,-,-,-,
2025-07-07 21:41:35 072,5020.884,149.732,202.660,4712.668,-,-,-,-,
2025-07-07 21:41:35 153,5020.884,149.732,299.631,4712.668,-,-,-,-,
2025-07-07 21:41:35 232,5020.884,149.732,299.631,4712.668,-,-,-,-,
2025-07-07 21:41:35 310,5020.884,149.732,299.631,4712.668,-,-,-,-,
2025-07-07 21:41:35 389,5020.884,149.732,299.631,15396.485,-,-,-,-,
2025-07-07 21:41:35 466,5020.884,149.732,299.631,15396.485,-,-,-,-,
2025-07-07 21:41:35 544,5020.884,149.732,299.631,15396.485,-,-,-,-,
2025-07-07 21:41:35 624,5020.884,149.732,299.631,15396.485,-,-,-,-,
2025-07-07 21:41:35 702,5020.884,149.732,299.631,15396.485,-,-,-,-,
2025-07-07 21:41:35 778,5020.884,149.732,299.631,15396.485,-,-,-,-,
2025-07-07 21:41:35 858,5020.884,149.732,299.631,15396.485,-,-,-,-,
2025-07-07 21:41:35 936,5020.884,149.732,299.631,15396.485,-,-,-,-,
2025-07-07 21:41:36 014,5020.884,149.732,299.631,15396.485,-,-,-,-,
2025-07-07 21:41:36 094,5020.884,149.732,299.631,15396.485,-,-,-,-,
2025-07-07 21:41:36 173,5020.884,149.732,299.631,15396.485,-,-,-,-,
2025-07-07 21:41:36 252,5020.884,149.732,299.631,15396.485,-,-,-,-,
2025-07-07 21:41:36 329,6818.977,149.732,299.631,15396.485,-,-,-,-,
2025-07-07 21:41:36 406,6818.977,152.497,299.631,15396.485,-,-,-,-,
2025-07-07 21:41:36 486,6818.977,152.497,267.309,15396.485,-,-,-,-,
2025-07-07 21:41:36 576,6818.977,152.497,267.309,9848.800,-,-,-,-,
2025-07-07 21:41:36 653,6818.977,152.497,267.309,9848.800,-,-,-,-,
2025-07-07 21:41:36 733,6818.977,152.497,267.309,9848.800,-,-,-,-,
2025-07-07 21:41:36 813,6818.977,152.497,267.309,9848.800,-,-,-,-,
2025-07-07 21:41:36 904,6818.977,152.497,267.309,9848.800,-,-,-,-,
2025-07-07 21:41:36 982,6818.977,152.497,267.309,9848.800,-,-,-,-,
2025-07-07 21:41:37 060,6818.977,152.497,267.309,9848.800,-,-,-,-,
2025-07-07 21:41:37 138,6818.977,152.497,267.309,9848.800,-,-,-,-,
2025-07-07 21:41:37 216,6818.977,152.497,267.309,9848.800,-,-,-,-,
2025-07-07 21:41:37 296,6818.977,152.497,267.309,9848.800,-,-,-,-,
2025-07-07 21:41:37 388,6818.977,152.497,267.309,9848.800,-,-,-,-,
2025-07-07 21:41:37 465,6818.977,152.497,267.309,9848.800,-,-,-,-,
2025-07-07 21:41:37 544,4927.036,152.497,267.309,9848.800,-,-,-,-,
2025-07-07 21:41:37 637,4927.036,133.162,267.309,9848.800,-,-,-,-,
2025-07-07 21:41:37 715,4927.036,133.162,267.309,9848.800,-,-,-,-,
2025-07-07 21:41:37 793,4927.036,133.162,214.729,9848.800,-,-,-,-,
2025-07-07 21:41:37 872,4927.036,133.162,214.729,6603.850,-,-,-,-,
2025-07-07 21:41:37 952,4927.036,133.162,214.729,6603.850,-,-,-,-,
2025-07-07 21:41:38 031,4927.036,133.162,214.729,6603.850,-,-,-,-,
2025-07-07 21:41:38 109,4927.036,133.162,214.729,6603.850,-,-,-,-,
2025-07-07 21:41:38 186,4927.036,133.162,214.729,6603.850,-,-,-,-,
2025-07-07 21:41:38 264,4927.036,133.162,214.729,6603.850,-,-,-,-,
2025-07-07 21:41:38 341,4927.036,133.162,214.729,6603.850,-,-,-,-,
2025-07-07 21:41:38 420,4927.036,133.162,214.729,6603.850,-,-,-,-,
2025-07-07 21:41:38 497,4927.036,133.162,214.729,6603.850,-,-,-,-,
2025-07-07 21:41:38 575,4927.036,133.162,214.729,6603.850,-,-,-,-,
2025-07-07 21:41:38 651,4927.036,133.162,214.729,6603.850,-,-,-,-,
2025-07-07 21:41:38 731,4927.036,133.162,214.729,6603.850,-,-,-,-,
2025-07-07 21:41:38 808,3031.146,133.162,214.729,6603.850,-,-,-,-,
2025-07-07 21:41:38 888,3031.146,127.115,214.729,6603.850,-,-,-,-,
2025-07-07 21:41:38 964,3031.146,127.115,214.729,6603.850,-,-,-,-,
2025-07-07 21:41:39 042,3031.146,127.115,194.222,6603.850,-,-,-,-,
2025-07-07 21:41:39 124,3031.146,127.115,194.222,3872.511,-,-,-,-,
2025-07-07 21:41:39 215,3031.146,127.115,194.222,3872.511,-,-,-,-,
2025-07-07 21:41:39 292,3031.146,127.115,194.222,3872.511,-,-,-,-,
2025-07-07 21:41:39 370,3031.146,127.115,194.222,3872.511,-,-,-,-,
2025-07-07 21:41:39 448,3031.146,127.115,194.222,3872.511,-,-,-,-,
2025-07-07 21:41:39 526,3031.146,127.115,194.222,3872.511,-,-,-,-,
2025-07-07 21:41:39 607,3031.146,127.115,194.222,3872.511,-,-,-,-,
2025-07-07 21:41:39 684,3031.146,127.115,194.222,3872.511,-,-,-,-,
2025-07-07 21:41:39 763,3031.146,127.115,194.222,3872.511,-,-,-,-,
2025-07-07 21:41:39 843,3031.146,127.115,194.222,3872.511,-,-,-,-,
2025-07-07 21:41:39 935,3031.146,127.115,194.222,3872.511,-,-,-,-,
2025-07-07 21:41:40 013,3031.146,127.115,194.222,3872.511,-,-,-,-,
2025-07-07 21:41:40 104,2128.600,127.115,194.222,3872.511,-,-,-,-,
2025-07-07 21:41:40 182,2128.600,129.812,194.222,3872.511,-,-,-,-,
2025-07-07 21:41:40 272,2128.600,129.812,194.702,3872.511,-,-,-,-,
2025-07-07 21:41:40 354,2128.600,129.812,194.702,3703.829,-,-,-,-,
2025-07-07 21:41:40 432,2128.600,129.812,194.702,3703.829,-,-,-,-,
2025-07-07 21:41:40 509,2128.600,129.812,194.702,3703.829,-,-,-,-,
2025-07-07 21:41:40 591,2128.600,129.812,194.702,3703.829,-,-,-,-,
2025-07-07 21:41:40 684,2128.600,129.812,194.702,3703.829,-,-,-,-,
2025-07-07 21:41:40 761,2128.600,129.812,194.702,3703.829,-,-,-,-,
2025-07-07 21:41:40 839,2128.600,129.812,194.702,3703.829,-,-,-,-,
2025-07-07 21:41:40 918,2128.600,129.812,194.702,3703.829,-,-,-,-,
2025-07-07 21:41:40 997,2128.600,129.812,194.702,3703.829,-,-,-,-,
2025-07-07 21:41:41 076,2128.600,129.812,194.702,3703.829,-,-,-,-,
2025-07-07 21:41:41 153,2128.600,129.812,194.702,3703.829,-,-,-,-,
2025-07-07 21:41:41 233,2128.600,129.812,194.702,3703.829,-,-,-,-,
2025-07-07 21:41:41 311,1635.157,129.812,194.702,3703.829,-,-,-,-,
2025-07-07 21:41:41 391,1635.157,129.812,194.702,3703.829,-,-,-,-,
2025-07-07 21:41:41 470,1635.157,137.116,194.702,3703.829,-,-,-,-,
2025-07-07 21:41:41 549,1635.157,137.116,201.526,3703.829,-,-,-,-,
2025-07-07 21:41:41 642,1635.157,137.116,201.526,3502.646,-,-,-,-,
2025-07-07 21:41:41 735,1635.157,137.116,201.526,3502.646,-,-,-,-,
2025-07-07 21:41:41 813,1635.157,137.116,201.526,3502.646,-,-,-,-,
2025-07-07 21:41:41 891,1635.157,137.116,201.526,3502.646,-,-,-,-,
2025-07-07 21:41:41 968,1635.157,137.116,201.526,3502.646,-,-,-,-,
2025-07-07 21:41:42 045,1635.157,137.116,201.526,3502.646,-,-,-,-,
2025-07-07 21:41:42 123,1635.157,137.116,201.526,3502.646,-,-,-,-,
2025-07-07 21:41:42 199,1635.157,137.116,201.526,3502.646,-,-,-,-,
2025-07-07 21:41:42 278,1635.157,137.116,201.526,3502.646,-,-,-,-,
2025-07-07 21:41:42 359,1635.157,137.116,201.526,3502.646,-,-,-,-,
2025-07-07 21:41:42 451,1635.157,137.116,201.526,3502.646,-,-,-,-,
2025-07-07 21:41:42 543,1635.157,137.116,201.526,3502.646,-,-,-,-,
2025-07-07 21:41:42 622,1252.250,137.116,201.526,3502.646,-,-,-,-,
2025-07-07 21:41:42 702,1252.250,130.949,201.526,3502.646,-,-,-,-,
2025-07-07 21:41:42 779,1252.250,130.949,185.978,3502.646,-,-,-,-,
2025-07-07 21:41:42 857,1252.250,130.949,185.978,3502.646,-,-,-,-,
2025-07-07 21:41:42 934,1252.250,130.949,185.978,3238.595,-,-,-,-,
2025-07-07 21:41:43 013,1252.250,130.949,185.978,3238.595,-,-,-,-,
2025-07-07 21:41:43 091,1252.250,130.949,185.978,3238.595,-,-,-,-,
2025-07-07 21:41:43 170,1252.250,130.949,185.978,3238.595,-,-,-,-,
2025-07-07 21:41:43 247,1252.250,130.949,185.978,3238.595,-,-,-,-,
2025-07-07 21:41:43 324,1252.250,130.949,185.978,3238.595,-,-,-,-,
2025-07-07 21:41:43 404,1252.250,130.949,185.978,3238.595,-,-,-,-,
2025-07-07 21:41:43 481,1252.250,130.949,185.978,3238.595,-,-,-,-,
2025-07-07 21:41:43 560,1252.250,130.949,185.978,3238.595,-,-,-,-,
2025-07-07 21:41:43 640,1252.250,130.949,185.978,3238.595,-,-,-,-,
2025-07-07 21:41:43 732,1252.250,130.949,185.978,3238.595,-,-,-,-,
2025-07-07 21:41:43 811,915.498,130.949,185.978,3238.595,-,-,-,-,
2025-07-07 21:41:43 905,915.498,117.616,185.978,3238.595,-,-,-,-,
2025-07-07 21:41:43 997,915.498,117.616,169.792,3238.595,-,-,-,-,
2025-07-07 21:41:44 074,915.498,117.616,169.792,3238.595,-,-,-,-,
2025-07-07 21:41:44 153,915.498,117.616,169.792,2866.492,-,-,-,-,
2025-07-07 21:41:44 245,915.498,117.616,169.792,2866.492,-,-,-,-,
2025-07-07 21:41:44 325,915.498,117.616,169.792,2866.492,-,-,-,-,
2025-07-07 21:41:44 420,915.498,117.616,169.792,2866.492,-,-,-,-,
2025-07-07 21:41:44 509,915.498,117.616,169.792,2866.492,-,-,-,-,
2025-07-07 21:41:44 586,915.498,117.616,169.792,2866.492,-,-,-,-,
2025-07-07 21:41:44 665,915.498,117.616,169.792,2866.492,-,-,-,-,
2025-07-07 21:41:44 759,915.498,117.616,169.792,2866.492,-,-,-,-,
2025-07-07 21:41:44 849,915.498,117.616,169.792,2866.492,-,-,-,-,
2025-07-07 21:41:44 928,915.498,117.616,169.792,2866.492,-,-,-,-,
2025-07-07 21:41:45 019,915.498,117.616,169.792,2866.492,-,-,-,-,
2025-07-07 21:41:45 099,852.627,117.616,169.792,2866.492,-,-,-,-,
2025-07-07 21:41:45 177,852.627,112.887,169.792,2866.492,-,-,-,-,
2025-07-07 21:41:45 256,852.627,112.887,163.279,2866.492,-,-,-,-,
2025-07-07 21:41:45 348,852.627,112.887,163.279,2866.492,-,-,-,-,
2025-07-07 21:41:45 427,852.627,112.887,163.279,2645.067,-,-,-,-,
2025-07-07 21:41:45 520,852.627,112.887,163.279,2645.067,-,-,-,-,
2025-07-07 21:41:45 612,852.627,112.887,163.279,2645.067,-,-,-,-,
2025-07-07 21:41:45 693,852.627,112.887,163.279,2645.067,-,-,-,-,
2025-07-07 21:41:45 786,852.627,112.887,163.279,2645.067,-,-,-,-,
2025-07-07 21:41:45 879,852.627,112.887,163.279,2645.067,-,-,-,-,
2025-07-07 21:41:45 958,852.627,112.887,163.279,2645.067,-,-,-,-,
2025-07-07 21:41:46 035,852.627,112.887,163.279,2645.067,-,-,-,-,
2025-07-07 21:41:46 113,852.627,112.887,163.279,2645.067,-,-,-,-,
2025-07-07 21:41:46 193,852.627,112.887,163.279,2645.067,-,-,-,-,
2025-07-07 21:41:46 282,852.627,112.887,163.279,2645.067,-,-,-,-,
2025-07-07 21:41:46 360,816.540,112.887,163.279,2645.067,-,-,-,-,
2025-07-07 21:41:46 438,816.540,111.081,163.279,2645.067,-,-,-,-,
2025-07-07 21:41:46 530,816.540,111.081,159.139,2645.067,-,-,-,-,
2025-07-07 21:41:46 625,816.540,111.081,159.139,2508.949,-,-,-,-,
2025-07-07 21:41:46 718,816.540,111.081,159.139,2508.949,-,-,-,-,
2025-07-07 21:41:46 811,816.540,111.081,159.139,2508.949,-,-,-,-,
2025-07-07 21:41:46 904,816.540,111.081,159.139,2508.949,-,-,-,-,
2025-07-07 21:41:46 994,816.540,111.081,159.139,2508.949,-,-,-,-,
2025-07-07 21:41:47 072,816.540,111.081,159.139,2508.949,-,-,-,-,
2025-07-07 21:41:47 151,816.540,111.081,159.139,2508.949,-,-,-,-,
2025-07-07 21:41:47 229,816.540,111.081,159.139,2508.949,-,-,-,-,
