step,t_wall_s,t_task_s,control_dt_s,control_loop_hz_inst,policy_dt_s,policy_loop_hz_inst,policy_deadline_overrun_s,policy_deadline_overrun,servo_dt_s,servo_loop_hz_inst,servo_target_age_s,servo_interpolation_phase,servo_command_sequence,servo_policy_step,servo_commanded_world_x,servo_commanded_world_y,servo_commanded_world_z,servo_target_world_x,servo_target_world_y,servo_target_world_z,servo_segment_start_world_x,servo_segment_start_world_y,servo_segment_start_world_z,servo_segment_end_world_x,servo_segment_end_world_y,servo_segment_end_world_z,servo_segment_start_perf,servo_segment_end_perf,servo_segment_elapsed_s,servo_segment_duration_s,servo_pending_segment_count,servo_command_step_limited,servo_command_step_limited_count,servo_publish_rejected_count,servo_tracking_error_cm,servo_target_error_cm,servo_deadline_overrun_s,servo_deadline_overrun_count,servo_watchdog_stopped,servo_stop_reason,vision_frame_available,vision_frame_id,vision_age_s,camera_dt_s,camera_hz_inst,hand_detected,microrobot_detected,dead_reckoning_used,dead_reckoning_age_s,hand_x_cm,hand_y_cm,robot_x_cm,robot_y_cm,microrobot_x_cm,microrobot_y_cm,distance_cm,in_zpd,virtual_hand_stride_cm,virtual_hand_smoothing_alpha,virtual_hand_delay_frames,virtual_hand_action_x,virtual_hand_action_y,virtual_hand_action_norm,virtual_hand_command_dx_cm,virtual_hand_command_dy_cm,virtual_hand_command_norm_cm,virtual_hand_delayed_dx_cm,virtual_hand_delayed_dy_cm,virtual_hand_delayed_norm_cm,virtual_hand_smoothed_dx_cm,virtual_hand_smoothed_dy_cm,virtual_hand_smoothed_norm_cm,virtual_hand_exec_dx_cm,virtual_hand_exec_dy_cm,virtual_hand_exec_norm_cm,virtual_hand_actual_dx_cm,virtual_hand_actual_dy_cm,virtual_hand_actual_norm_cm,virtual_hand_accel_clipped,virtual_hand_workspace_clipped,virtual_hand_policy_inference_ms,policy_inference_ms,action_x,action_y,action_norm,last_action_x,last_action_y,virtual_target_x_px,virtual_target_y_px,desired_target_x_px,desired_target_y_px,planned_anchor_x_cm,planned_anchor_y_cm,planned_target_x_cm,planned_target_y_cm,planned_delta_dx_cm,planned_delta_dy_cm,planned_delta_norm_cm,actual_robot_move_dx_cm,actual_robot_move_dy_cm,actual_robot_move_norm_cm,actual_to_planned_step_projection,planned_endpoint_actual_lag_cm,servo_lag_warning_cm,servo_lag_hard_limit_cm,servo_publish_accepted,servo_publish_reject_reason,target_clipped,target_step_limited,robot_world_x,robot_world_y,robot_world_z,safety_stop,safety_reason,task_finished,done_reason
10,1787723254.804629,0.5000047003850341,0.04904960002750158,20.387526084602335,0.04904960002750158,20.387526084602335,4.702247679233551e-06,False,0.008001799695193768,124.9718860871566,0.04707439988851547,0.853782001338087,10,9,-0.14217969289220314,-0.39525781263723164,0.113,-0.08357754407144057,-0.3293367388253954,0.113,-0.08907453949647749,-0.32535349960172394,0.113,-0.08357754407144057,-0.3293367388253954,0.113,7264459.8692015,7264459.9192015,0.04268909990787506,0.049999999813735485,1,True,59,0,3.430265343855051,12.234352394845724,1.799695193767381e-06,1,False,,False,,,,,False,False,False,,4.3805084228515625,5.183637619018555,7.425570487976074,2.7343204021453857,,,3.907884120941162,True,0.202364325,0.803824171214,3,1.0,-1.0,1.4142135381698608,0.20236432552337646,-0.20236432552337646,0.2861863672733307,0.20236432552337646,-0.08167198300361633,0.21822381019592285,0.20236387848854065,-0.09673652052879333,0.22429689764976501,0.20236387848854065,-0.09673652052879333,0.22429689764976501,0.2023639678955078,-0.09673643112182617,0.2242969274520874,False,False,1.3898005709052086,2.089899964630604,0.34860289096832275,-0.8325893878936768,0.9026234745979309,0.22966209053993225,-0.8628239631652832,804.0399780273438,52.400001525878906,804.0399780273438,0.04677741602063179,7.642790794372559,0.5,7.85195255279541,0.5,0.20916175842285156,0.0,0.20916175842285156,0.0010914802551269531,-0.28679728507995605,0.2867993712425232,0.007920908741652966,2.24485445022583,1.5,3.0,True,,True,False,-0.1619510991905402,-0.4232774731045945,0.11218627203250679,False,,False,safety_servo_tracking_lag
11,1787723254.855471,0.5500031998381019,0.04999849945306778,20.000600236786557,0.04999849945306778,20.000600236786557,3.201887011528015e-06,False,0.008011100813746452,124.82679013152281,0.04626370035111904,0.8145620145446137,11,10,-0.1313878569195773,-0.3843414772792135,0.113,-0.07492579491934152,-0.33560597936706393,0.113,-0.08357754407144057,-0.3293367388253954,0.113,-0.07492579491934152,-0.33560597936706393,0.113,7264459.9192015,7264459.9692015,0.04072810057550669,0.049999999813735485,1,True,65,0,3.410389171891294,10.830567894565526,1.1100813746452165e-05,1,False,,True,9,0.036741599440574646,0.08002860005944967,12.495532837724822,False,False,False,,4.58287239074707,5.0869011878967285,7.433667182922363,2.4465296268463135,,,3.885690689086914,True,0.202364325,0.803824171214,3,1.0,-1.0,1.4142135381698608,0.20236432552337646,-0.20236432552337646,0.2861863672733307,0.20236432552337646,-0.20236432552337646,0.2861863672733307,0.2023642510175705,-0.18164268136024475,0.27192896604537964,0.2023642510175705,-0.18164268136024475,0.27192896604537964,0.20236444473266602,-0.1816425323486328,0.271928995847702,False,False,2.366200089454651,1.5806006267666817,0.41737568378448486,-0.6670055389404297,0.786828339099884,0.34860289096832275,-0.8325893878936768,829.6834716796875,52.400001525878906,829.6834716796875,10.458688735961914,7.85195255279541,0.5,8.102377891540527,0.5,0.2504253387451172,0.0,0.2504253387451172,0.008096694946289062,-0.28779077529907227,0.28790464997291565,0.038710206747055054,1.990964651107788,1.5,3.0,True,,True,False,-0.15280456557325214,-0.41086699262750664,0.11210721988910431,False,,False,safety_servo_tracking_lag
12,1787723254.9088097,0.6045140000060201,0.054510800167918205,18.34498845952623,0.054510800167918205,18.34498845952623,0.004514002241194248,True,0.008080000057816505,123.76237535204109,0.05102190002799034,0.9373340045561418,12,11,-0.11697704889026458,-0.3737360325070061,0.113,-0.0650740110267468,-0.3427447904792917,0.113,-0.07492579491934152,-0.33560597936706393,0.113,-0.0650740110267468,-0.3427447904792917,0.113,7264459.9692015,7264460.019201499,0.04686670005321503,0.049999999813735485,1,True,72,0,3.3729028197584983,9.358793306734558,8.000005781650527e-05,1,False,,True,10,0.02739430032670498,0.06429539993405342,15.553212220869318,False,False,False,,4.785236835479736,4.905258655548096,7.4691996574401855,2.1145179271698,,,3.871936321258545,True,0.202364325,0.803824171214,3,1.0,-1.0,1.4142135381698608,0.20236432552337646,-0.20236432552337646,0.2861863672733307,0.20236432552337646,-0.20236432552337646,0.2861863672733307,0.20236435532569885,-0.19829921424388885,0.28332650661468506,0.20236435532569885,-0.19829921424388885,0.28332650661468506,0.20236444473266602,-0.19829940795898438,0.2833267152309418,False,False,1.1163000017404556,1.794000156223774,0.5119361281394958,-0.4810222387313843,0.7024677991867065,0.41737568378448486,-0.6670055389404297,861.1368408203125,52.400001525878906,861.1368408203125,22.1533203125,8.102377891540527,0.5,8.409539222717285,0.5,0.3071613311767578,0.0,0.3071613311767578,0.035532474517822266,-0.33201169967651367,0.3339076638221741,0.14188849925994873,1.7342383861541748,1.5,3.0,True,,True,False,-0.14116216137623838,-0.39722831189507196,0.11208321957517998,False,,False,safety_servo_tracking_lag
13,1787723254.9555223,0.6502203000709414,0.04570630006492138,21.87882192563381,0.04570630006492138,21.87882192563381,0.0002203024923801422,False,0.008003700524568558,124.94220603711373,0.04530200082808733,0.8980160240010024,13,12,-0.10297940315249975,-0.36749236145319814,0.113,-0.05243218257257706,-0.351905326929481,0.113,-0.0650740110267468,-0.3427447904792917,0.113,-0.05243218257257706,-0.351905326929481,0.113,7264460.019201499,7264460.069201499,0.0449008010327816,0.049999999813735485,1,True,78,0,3.3239924549151723,8.50454796102908,3.7005245685575727e-06,1,False,,False,,,,,False,False,False,,4.987601280212402,4.706959247589111,7.536992073059082,1.8386391401290894,,,3.8375320434570312,True,0.202364325,0.803824171214,3,1.0,0.659081220626831,1.1976593732833862,0.20236432552337646,0.13337452709674835,0.24236354231834412,0.20236432552337646,-0.20236432552337646,0.2861863672733307,0.20236435532569885,-0.2015668898820877,0.28562310338020325,0.20236435532569885,-0.2015668898820877,0.28562310338020325,0.20236444473266602,-0.2015666961669922,0.2856230139732361,False,False,1.8432000651955605,2.222299575805664,0.5944308042526245,-0.31344079971313477,0.6720067858695984,0.5119361281394958,-0.4810222387313843,897.6587524414062,52.400001525878906,897.6587524414062,32.69084167480469,8.409539222717285,0.5,8.76619815826416,0.5,0.356658935546875,0.0,0.356658935546875,0.06779241561889648,-0.27587878704071045,0.28408610820770264,0.22070622444152832,1.597902774810791,1.5,3.0,True,,True,False,-0.1299201750605951,-0.3869412689129807,0.11209038928651138,False,,False,safety_servo_tracking_lag
14,1787723255.0047958,0.7000040002167225,0.04978370014578104,20.086895852893846,0.04978370014578104,20.086895852893846,4.002824425697327e-06,False,0.00801799912005663,124.71939507932214,0.0476362993940711,0.8588680098163635,14,13,-0.08790710696199099,-0.36472817485433623,0.113,-0.0381676156858426,-0.36224173399162546,0.113,-0.05243218257257706,-0.351905326929481,0.113,-0.0381676156858426,-0.36224173399162546,0.113,7264460.069201499,7264460.119201499,0.04294340033084154,0.049999999813735485,1,True,84,0,3.2681997306621935,8.10309838503048,1.7999120056629014e-05,1,False,,True,11,0.04291500058025122,0.0636699004098773,15.706008546620359,False,False,False,,5.189965724945068,4.505392551422119,7.644104957580566,1.5787473917007446,,,3.8194308280944824,True,0.202364325,0.803824171214,3,1.0,-1.0,1.4142135381698608,0.20236432552337646,-0.20236432552337646,0.2861863672733307,0.20236432552337646,-0.20236432552337646,0.2861863672733307,0.20236435532569885,-0.20220784842967987,0.28607577085494995,0.20236435532569885,-0.20220784842967987,0.28607577085494995,0.20236444473266602,-0.2022080421447754,0.2860759496688843,False,False,1.4097001403570175,1.8833000212907791,0.6734186410903931,-0.1762225478887558,0.6960941553115845,0.5944308042526245,-0.31344079971313477,939.033447265625,52.400001525878906,939.033447265625,41.31912612915039,8.76619815826416,0.5,9.170248985290527,0.5,0.4040508270263672,0.0,0.4040508270263672,0.10711288452148438,-0.2598917484283447,0.28109943866729736,0.3003230094909668,1.5565310716629028,1.5,3.0,True,,True,False,-0.1175560247699204,-0.37845539413768575,0.11221382475520617,False,,False,safety_servo_tracking_lag
15,1787723255.0545478,0.7500024000182748,0.049998399801552296,20.000640099864818,0.049998399801552296,20.000640099864818,2.4028122425079346e-06,False,0.008002900518476963,124.95469582449722,0.045744000002741814,0.8198240243636966,15,14,-0.07259622034324163,-0.3654946005648948,0.113,-0.02146845719592285,-0.3743422976552579,0.113,-0.0381676156858426,-0.36224173399162546,0.113,-0.02146845719592285,-0.3743422976552579,0.113,7264460.119201499,7264460.169201499,0.04099120106548071,0.049999999813735485,1,True,90,0,3.2285148791116574,8.263097042572037,2.9005184769628767e-06,1,False,,True,12,0.02676120027899742,0.08018490020185709,12.471175963087871,False,False,False,,5.392330169677734,4.303184509277344,7.799907207489014,1.347298264503479,,,3.812307834625244,True,0.202364325,0.803824171214,3,1.0,-1.0,1.4142135381698608,0.20236432552337646,-0.20236432552337646,0.2861863672733307,0.20236432552337646,-0.20236432552337646,0.2861863672733307,0.20236435532569885,-0.20233365893363953,0.28616470098495483,0.20236435532569885,-0.20233365893363953,0.28616470098495483,0.20236444473266602,-0.2023334503173828,0.28616464138031006,False,False,1.1077001690864563,1.539899967610836,0.7444743514060974,-0.07589174807071686,0.7483325600624084,0.6734186410903931,-0.1762225478887558,984.7740478515625,52.400001525878906,984.7740478515625,47.627925872802734,9.170248985290527,0.5,9.616933822631836,0.5,0.4466848373413086,0.0,0.4466848373413086,0.15580224990844727,-0.23144912719726562,0.27900364995002747,0.38560059666633606,1.611133337020874,1.5,3.0,True,,True,False,-0.10407875822008301,-0.37261775055631907,0.11233563903075497,False,,False,safety_servo_tracking_lag
16,1787723255.103842,0.8000015998259187,0.04999919980764389,20.000320082064988,0.04999919980764389,20.000320082064988,1.6028061509132385e-06,False,0.008009499870240688,124.851740583142,0.044323500245809555,0.7807020313318894,16,15,-0.057677073064220416,-0.36908390681375175,0.113,-0.003507817039513533,-0.3873569576324906,0.113,-0.02146845719592285,-0.3743422976552579,0.113,-0.003507817039513533,-0.3873569576324906,0.113,7264460.169201499,7264460.219201499,0.03903510142117739,0.049999999813735485,1,True,96,0,3.221277679796634,8.814868890679115,9.499870240688157e-06,1,False,,True,13,0.015633899718523026,0.0659400001168251,15.165301762637428,False,False,False,,5.5946946144104,4.100851058959961,8.001317977905273,1.1529419422149658,,,3.805522918701172,True,0.202364325,0.803824171214,3,1.0,-1.0,1.4142135381698608,0.20236432552337646,-0.20236432552337646,0.2861863672733307,0.20236432552337646,0.13337452709674835,0.24236354231834412,0.20236435532569885,0.0675167366862297,0.21333037316799164,0.20236435532569885,0.0675167441368103,0.21333037316799164,0.20236444473266602,0.06751680374145508,0.2133304625749588,False,False,1.17459986358881,1.5620002523064613,0.7880383133888245,-0.003682415932416916,0.7880469560623169,0.7444743514060974,-0.07589174807071686,1033.191162109375,52.400001525878906,1033.191162109375,52.16844940185547,9.616933822631836,0.5,10.089756965637207,0.5,0.4728231430053711,0.0,0.4728231430053711,0.20141077041625977,-0.19435632228851318,0.27989405393600464,0.4509012997150421,1.7425693273544312,1.5,3.0,True,,True,False,-0.089878900772716,-0.3697510755584696,0.11248993418656392,False,,False,safety_servo_tracking_lag
17,1787723255.154567,0.8500030003488064,0.05000140052288771,19.99943980653619,0.05000140052288771,19.99943980653619,3.0035153031349182e-06,False,0.00821979995816946,121.65746187121309,0.0009912000969052315,0.9059980359151886,17,16,-0.04099337970579359,-0.37559662245357267,0.113,0.01613061795109642,-0.40158738325551996,0.113,-0.003507817039513533,-0.3873569576324906,0.113,0.01613061795109642,-0.40158738325551996,0.113,7264460.219201499,7264460.2692014985,0.04529990162700415,0.049999999813735485,2,True,103,0,3.2634942800744193,9.469052819066977,0.00021979995816946013,1,False,,False,,,,,False,False,False,,5.797059059143066,4.168367862701416,8.279852867126465,0.9788464903831482,,,4.0419440269470215,True,0.202364325,0.803824171214,3,1.0,-1.0,1.4142135381698608,0.20236432552337646,-0.20236432552337646,0.2861863672733307,0.20236432552337646,-0.20236432552337646,0.2861863672733307,0.20236435532569885,-0.14942017197608948,0.2515506446361542,0.20236435532569885,-0.14942017197608948,0.2515506446361542,0.20236444473266602,-0.14942026138305664,0.2515507638454437,False,False,1.3578003272414207,1.9821003079414368,0.8426162004470825,0.1085326075553894,0.8495771884918213,0.7880383133888245,-0.003682415932416916,1084.96142578125,59.22452926635742,1084.96142578125,59.22452926635742,10.089756965637207,0.5,10.59532642364502,0.5651195645332336,0.5055694580078125,0.06511956453323364,0.5097460150718689,0.2785348892211914,-0.17409545183181763,0.3284675180912018,0.5890889763832092,1.872177004814148,1.5,3.0,True,,False,False,-0.0731505733956219,-0.3700428995311888,0.11266751345275491,False,,False,safety_servo_tracking_lag
18,1787723255.205844,0.9000046998262405,0.05000169947743416,19.99932023213134,0.05000169947743416,19.99932023213134,4.7031790018081665e-06,False,0.008018200285732746,124.71626604031813,0.04905200004577637,0.8672140384734199,18,17,-0.02739535554292068,-0.38272443072378437,0.113,0.03442421220872392,-0.4194965172370537,0.113,0.01613061795109642,-0.40158738325551996,0.113,0.03442421220872392,-0.4194965172370537,0.113,7264460.2692014985,7264460.319201498,0.0433607017621398,0.049999999813735485,1,True,109,0,3.313106892520854,10.444816862961378,1.8200285732745958e-05,1,False,,True,14,0.03166959993541241,0.061123999767005444,16.360185914073593,False,False,False,,5.999423503875732,4.018947601318359,8.54334831237793,0.868998646736145,,,4.048917293548584,True,0.202364325,0.803824171214,3,1.0,-1.0,1.4142135381698608,0.20236432552337646,-0.20236432552337646,0.2861863672733307,0.20236432552337646,-0.20236432552337646,0.2861863672733307,0.20236435532569885,-0.19197797775268555,0.27893882989883423,0.20236435532569885,-0.19197797775268555,0.27893882989883423,0.20236444473266602,-0.19197797775268555,0.278938889503479,False,False,2.2096000611782074,1.7766999080777168,0.8590272068977356,0.16177207231521606,0.8741269707679749,0.8426162004470825,0.1085326075553894,1137.7401123046875,69.39675903320312,1137.7401123046875,69.39675903320312,10.59532642364502,0.5651195645332336,11.110742568969727,0.6621828079223633,0.515416145324707,0.09706324338912964,0.5244759917259216,0.26349544525146484,-0.10984784364700317,0.2854757606983185,0.4851505160331726,2.0743567943573,1.5,3.0,True,,False,False,-0.05900588720921716,-0.3728037523019841,0.11285115258748211,False,,False,safety_servo_tracking_lag
19,1787723255.2536283,0.9500027997419238,0.04999809991568327,20.000760062610354,0.04999809991568327,20.000760062610354,2.8032809495925903e-06,False,0.0080035999417305,124.9437762107566,0.04546959977596998,0.8284360387490542,19,18,-0.014526565609328548,-0.3911019876908631,0.113,0.05262260627739327,-0.43934747680784103,0.113,0.03442421220872392,-0.4194965172370537,0.113,0.05262260627739327,-0.43934747680784103,0.113,7264460.319201498,7264460.369201498,0.041421801783144474,0.049999999813735485,1,True,115,0,3.3485683926332923,11.567480726204428,3.599941730499101e-06,1,False,,True,15,0.02280039992183447,0.0841747997328639,11.880040144717748,False,False,False,,6.201787948608398,3.826969623565674,8.823781967163086,0.7900168299674988,,,4.012223243713379,True,0.202364325,0.803824171214,3,1.0,-1.0,1.4142135381698608,0.20236432552337646,-0.20236432552337646,0.2861863672733307,0.20236432552337646,-0.20236432552337646,0.2861863672733307,0.20236435532569885,-0.20032677054405212,0.28474926948547363,0.20236435532569885,-0.20032677054405212,0.28474926948547363,0.20236444473266602,-0.20032668113708496,0.28474926948547363,False,False,1.1026998981833458,1.477699726819992,0.857583224773407,0.19350233674049377,0.8791428804397583,0.8590272068977356,0.16177207231521606,1190.429931640625,81.5641860961914,1190.429931640625,81.5641860961914,11.110742568969727,0.6621828079223633,11.625292778015137,0.7782841920852661,0.5145502090454102,0.11610138416290283,0.5274859666824341,0.28043365478515625,-0.07898181676864624,0.29134371876716614,0.497587114572525,2.2905306816101074,1.5,3.0,True,,False,False,-0.04511341422770583,-0.37747409816939476,0.11287214538961485,False,,False,safety_servo_tracking_lag
20,1787723255.3059049,1.001596000045538,0.05159320030361414,19.382399116845427,0.05159320030361414,19.382399116845427,0.001596003770828247,True,0.008140199817717075,122.8471072446537,0.0009356997907161713,0.9520980378691034,20,19,-0.000328951656401994,-0.4020294010997212,0.113,0.07022750678438291,-0.46011793031197723,0.113,0.05262260627739327,-0.43934747680784103,0.113,0.07022750678438291,-0.46011793031197723,0.113,7264460.369201498,7264460.419201498,0.04760490171611309,0.049999999813735485,2,True,122,0,3.388978898261511,12.496923756717562,0.00014019981771707518,1,False,,True,16,0.010028799995779991,0.058659300208091736,17.04759512051007,False,False,False,,6.4041523933410645,3.626642942428589,9.161795616149902,0.7339937090873718,,,3.9965004920959473,True,0.202364325,0.803824171214,3,1.0,-1.0,1.4142135381698608,0.20236432552337646,-0.20236432552337646,0.2861863672733307,0.20236432552337646,-0.20236432552337646,0.2861863672733307,0.20236435532569885,-0.2019645869731903,0.2859038710594177,0.20236435532569885,-0.2019645869731903,0.2859038710594177,0.20236444473266602,-0.2019646167755127,0.2859039604663849,False,False,1.3175001367926598,1.641400158405304,0.8655151724815369,0.20859882235527039,0.8902977108955383,0.857583224773407,0.19350233674049377,1243.6072998046875,94.68087005615234,1243.6072998046875,94.68087005615234,11.625292778015137,0.7782841920852661,12.144601821899414,0.903443455696106,0.5193090438842773,0.12515926361083984,0.5341785550117493,0.3380136489868164,-0.05602312088012695,0.3426249027252197,0.6017099022865295,2.463895320892334,1.5,3.0,True,,False,False,-0.02957331772731453,-0.3849043015710606,0.11287423621304574,False,,False,safety_servo_tracking_lag
21,1787723255.3551612,1.0501007996499538,0.048504799604415894,20.61651647168046,0.048504799604415894,20.61651647168046,0.00010080356150865555,False,0.00808619987219572,123.6674848266471,0.0010262997820973396,0.9147240441841038,21,20,0.011265659928767519,-0.4121018224823292,0.113,0.08755257183420707,-0.481371297029473,0.113,0.07022750678438291,-0.46011793031197723,0.113,0.08755257183420707,-0.481371297029473,0.113,7264460.419201498,7264460.469201498,0.04573620203882456,0.049999999813735485,2,True,128,0,3.4220718341174425,13.704675077994096,8.61998721957205e-05,1,False,,False,,,,,False,False,False,,6.6065168380737305,3.424678325653076,9.456195831298828,0.7111400961875916,,,3.9349663257598877,True,0.202364325,0.803824171214,3,1.0,-1.0,1.4142135381698608,0.20236432552337646,-0.20236432552337646,0.2861863672733307,0.20236432552337646,-0.20236432552337646,0.2861863672733307,0.20236435532569885,-0.20228591561317444,0.28613096475601196,0.20236435532569885,-0.20228591561317444,0.28613096475601196,0.20236444473266602,-0.2022860050201416,0.2861310839653015,False,False,1.3926001265645027,2.2545000538229942,0.8660778403282166,0.2170475274324417,0.8928608298301697,0.8655151724815369,0.20859882235527039,1296.8189697265625,108.32881927490234,1296.8189697265625,108.32881927490234,12.144601821899414,0.903443455696106,12.6642484664917,1.0336719751358032,0.5196466445922852,0.13022851943969727,0.5357164144515991,0.2944002151489258,-0.022853612899780273,0.2952859103679657,0.525761604309082,2.695275068283081,1.5,3.0,True,,False,False,-0.016837334773204912,-0.3925764835150923,0.11279902542100725,False,,False,safety_servo_tracking_lag
22,1787723255.403885,1.1000039000064135,0.04990310035645962,20.038835119601078,0.04990310035645962,20.038835119601078,3.904104232788086e-06,False,0.008004700765013695,124.92659367989368,0.049067200161516666,0.8755420553518163,22,21,0.022437319646177557,-0.4226421323104716,0.113,0.10459217756619202,-0.5031036673547772,0.113,0.08755257183420707,-0.481371297029473,0.113,0.10459217756619202,-0.5031036673547772,0.113,7264460.469201498,7264460.519201498,0.0437771026045084,0.049999999813735485,1,True,134,0,3.4295071251237257,14.913157342118463,4.700765013694597e-06,1,False,,True,17,0.02721880003809929,0.06436549965292215,15.53627339789633,False,False,False,,6.8088812828063965,3.2223923206329346,9.75691032409668,0.7099771499633789,,,3.8733842372894287,True,0.202364325,0.803824171214,3,1.0,-1.0,1.4142135381698608,0.20236432552337646,-0.20236432552337646,0.2861863672733307,0.20236432552337646,-0.20236432552337646,0.2861863672733307,0.20236435532569885,-0.2023489624261856,0.28617554903030396,0.20236435532569885,-0.2023489624261856,0.28617554903030396,0.20236444473266602,-0.20234894752502441,0.28617557883262634,False,False,1.1135991662740707,1.5879999846220016,0.8696092963218689,0.2162674516439438,0.8960981965065002,0.8660778403282166,0.2170475274324417,1350.2479248046875,121.92771911621094,1350.2479248046875,121.92771911621094,12.6642484664917,1.0336719751358032,13.186014175415039,1.1634324789047241,0.5217657089233398,0.1297605037689209,0.5376590490341187,0.30071449279785156,-0.0011629462242126465,0.300716757774353,0.5439655780792236,2.925302267074585,1.5,3.0,True,,False,False,-0.004518559187232555,-0.4014426723188583,0.11266028760702762,False,,False,safety_servo_tracking_lag
23,1787723255.464969,1.1500016003847122,0.04999770037829876,20.000919890988524,0.04999770037829876,20.000919890988524,1.6046687960624695e-06,False,0.008005799725651741,124.90944493600749,0.05570999998599291,1.0,24,-1,0.03136228640568902,-0.43182813730186137,0.113,0.007217730241685669,-0.41094573955120656,0.113,0.007217730241685669,-0.41094573955120656,0.113,0.007217730241685669,-0.41094573955120656,0.113,7264460.56484,7264460.56484,0.004651099443435669,0.0,1,True,141,1,3.1925603842131847,0.045831486063474536,5.799725651740861e-06,1,False,,True,18,0.012774400413036346,0.0814249999821186,12.281240407977963,False,False,False,,7.0112457275390625,3.02004337310791,10.054940223693848,0.7241091132164001,,,3.812530755996704,True,0.202364325,0.803824171214,3,1.0,-1.0,1.4142135381698608,0.20236432552337646,-0.20236432552337646,0.2861863672733307,0.20236432552337646,-0.20236432552337646,0.2861863672733307,0.20236435532569885,-0.2023613154888153,0.28618425130844116,0.20236435532569885,-0.2023613154888153,0.28618425130844116,0.20236444473266602,-0.2023613452911377,0.2861843407154083,False,False,1.458900049328804,2.1104998886585236,0.8631156086921692,0.23357415199279785,0.8941618800163269,0.8696092963218689,0.2162674516439438,1082.6556396484375,90.57377624511719,1082.6556396484375,90.57377624511719,10.054940223693848,0.7241091132164001,10.572809219360352,0.8642536401748657,0.5178689956665039,0.14014452695846558,0.5364967584609985,0.29802989959716797,0.01413196325302124,0.2983647584915161,0.5442682504653931,3.1617445945739746,1.5,3.0,False,lag_over_hard_limit,False,False,0.007217730241685669,-0.41094573955120656,0.11254168513936526,False,,False,safety_servo_tracking_lag
24,1787723255.5051758,1.200858199968934,0.05085659958422184,19.663131396426433,0.05085659958422184,19.663131396426433,0.0008582044392824173,False,0.008004799485206604,124.92505300701983,0.09573960024863482,1.0,24,-1,0.021680960692732783,-0.4234548504657586,0.113,0.007217730241685669,-0.41094573955120656,0.113,0.007217730241685669,-0.41094573955120656,0.113,0.007217730241685669,-0.41094573955120656,0.113,7264460.56484,7264460.56484,0.044680699706077576,0.0,1,True,146,1,0.4130925656208905,1.5006978928192425,4.799485206603837e-06,1,False,,True,19,0.03501010034233332,0.06423600018024445,15.567594451616346,False,False,False,,7.2136101722717285,2.8176820278167725,10.349569320678711,0.7484908699989319,,,3.757098913192749,True,0.202364325,0.803824171214,3,1.0,-1.0,1.4142135381698608,0.20236432552337646,-0.20236432552337646,0.2861863672733307,0.20236432552337646,-0.20236432552337646,0.2861863672733307,0.20236435532569885,-0.2023637443780899,0.28618597984313965,0.20236435532569885,-0.2023637443780899,0.28618597984313965,0.20236444473266602,-0.2023637294769287,0.2861860394477844,False,False,1.1515002697706223,1.5776995569467545,0.8517218828201294,0.24695633351802826,0.8868018984794617,0.8631156086921692,0.23357415199279785,1081.9556884765625,91.41525268554688,1081.9556884765625,91.41525268554688,10.054940223693848,0.7241091132164001,10.565973281860352,0.8722829222679138,0.5110330581665039,0.14817380905151367,0.5320810675621033,0.2946290969848633,0.02438175678253174,0.29563620686531067,,0.29563620686531067,1.5,3.0,True,,False,False,0.018502194082925544,-0.42083405856571926,0.11269761045952648,False,,False,safety_servo_tracking_lag
25,1787723255.5539167,1.2500027995556593,0.049144599586725235,20.34811573213258,0.049144599586725235,20.34811573213258,2.804212272167206e-06,False,0.008007800206542015,124.87824049144541,0.001329599879682064,0.006216000788718465,26,25,0.02000560797303311,-0.4283043323475529,0.113,0.03843565776701066,-0.4542339921362523,0.113,0.023028581146325878,-0.43243436194310114,0.113,0.03843565776701066,-0.4542339921362523,0.113,7264460.665245,7264460.715245,0.0003108000382781029,0.049999999813735485,1,True,153,1,0.6698568248148076,3.773800833604551,7.800206542014909e-06,1,False,,True,20,0.048410799354314804,0.02862210012972355,34.93803723233843,False,False,False,,7.4159746170043945,2.6153182983398438,10.373491287231445,0.7505143284797668,,,3.4963409900665283,False,0.202364325,0.803824171214,3,1.0,-1.0,1.4142135381698608,0.20236432552337646,-0.20236432552337646,0.2861863672733307,0.20236432552337646,-0.20236432552337646,0.2861863672733307,0.20236435532569885,-0.20236420631408691,0.2861863076686859,0.20236435532569885,-0.20236420631408691,0.2861863076686859,0.20236444473266602,-0.20236420631408691,0.2861863672733307,False,False,1.1521996930241585,1.7169006168842316,0.8223071694374084,0.25640642642974854,0.8613555431365967,0.8517218828201294,0.24695633351802826,1132.478271484375,107.5380859375,1132.478271484375,107.5380859375,10.565973281860352,0.8722829222679138,11.059357643127441,1.026126742362976,0.49338436126708984,0.15384382009506226,0.516813337802887,0.023921966552734375,0.002023458480834961,0.024007391184568405,0.04423978552222252,0.2277650386095047,1.5,3.0,True,,False,False,0.0194180421561606,-0.4216398652330175,0.11266764316583397,False,,False,safety_servo_tracking_lag
